country,designation,points,price,price_GBP
Chile,Reserva de Familia,85,15.0,18.0
Chile,120,85,8.0,9.6
Chile,Gran Reserva de Los Andes,87,15.0,18.0
Chile,,86,13.0,15.6
Chile,Reserva,87,11.0,13.2
Chile,Alpha,86,20.0,24.0
Chile,Oak Aged - Reserve,86,10.0,12.0
Chile,Vitisterra Grand Reserve,86,15.0,18.0
Chile,Castillo de Molina Reserva,86,11.0,13.2
Chile,Xplorador,86,7.0,8.4
Chile,Estate Bottled,86,8.0,9.6
Chile,Reserve,86,8.0,9.6
Chile,Estate Bottled,86,10.0,12.0
Chile,,86,9.0,10.799999999999999
Chile,,85,11.0,13.2
Chile,Xplorador,85,8.0,9.6
Chile,Albamar,85,11.0,13.2
Chile,Single Vineyard,87,18.0,21.599999999999998
Chile,Gran Reserva de Los Andes,87,15.0,18.0
Chile,Selección del Directorio Gran Reserva Cool Coastal Vineyard,87,10.0,12.0
Chile,Gran Reserva Serie Riberas Ribera del Rapel,87,17.0,20.4
Chile,Natura,85,11.0,13.2
Chile,Cayao,85,60.0,72.0
Chile,Reserva,85,12.0,14.399999999999999
Chile,Santa Digna Estelado Rosé,87,,
Chile,Edición Limitada,87,23.0,27.599999999999998
Chile,Signature,87,40.0,48.0
Chile,Sepia Reserva,87,12.0,14.399999999999999
Chile,,87,13.0,15.6
Chile,Ecos de Rulo,92,19.0,22.8
Chile,Collection Unfiltered,92,30.0,36.0
Chile,Reserva Especial,87,19.0,22.8
Chile,Grande Réserve,87,17.0,20.4
Chile,,87,23.0,27.599999999999998
Chile,Grand Selection,87,14.0,16.8
Chile,,87,14.0,16.8
Chile,VSC,91,40.0,48.0
Chile,Neblus,91,40.0,48.0
Chile,EQ,91,43.0,51.6
Chile,Organically Grown Grapes Cabernet Sauvignon-Carmenere-Syrah,89,14.0,16.8
Chile,Single Vineyard Cahuil Vineyard,86,27.0,32.4
Chile,Enco Reserve,86,14.0,16.8
Chile,Cuvée,86,15.0,18.0
Chile,Grande Réserve,89,17.0,20.4
Chile,Marques de Casa Concha,89,22.0,26.4
Chile,CJ's Barrel,89,44.0,52.8
Chile,Reserva,86,11.0,13.2
Chile,Reserve,86,13.0,15.6
Chile,Reserva Estate Bottled,86,12.0,14.399999999999999
Chile,Casa Grand Selection,86,12.0,14.399999999999999
Chile,Coast Cool Climate,86,17.0,20.4
Chile,Sepia Reserva,86,12.0,14.399999999999999
Chile,Hacienda Araucano Clos de Lolol,86,24.0,28.799999999999997
Chile,Tributo Single Vineyard,90,20.0,24.0
Chile,Edición Limitada,90,33.0,39.6
Chile,Aliwen Reserva,87,13.0,15.6
Chile,Reserva,87,12.0,14.399999999999999
Chile,Serie Riberas Gran Reserva Ribera del Tinguiririca Marchigue,87,17.0,20.4
Chile,Terrunyo Costa Los Boldos Vineyard Block 6,87,,
Chile,Cot Reserva Limited Edition,90,22.0,26.4
Chile,Amplus,88,24.0,28.799999999999997
Chile,Amplus Old Vine,88,30.0,36.0
Chile,Elegido Gran Reserva,88,17.0,20.4
Chile,Gran Reserva Triumpheros,88,19.0,22.8
Chile,Crucero Collection,87,13.0,15.6
Chile,Trisquel,88,17.0,20.4
Chile,Hacienda Araucano Clos de Lolol,88,23.0,27.599999999999998
Chile,Reserva Sauvignon Blanc-Carmenère,88,12.0,14.399999999999999
Chile,Le Dix de Los Vascos,88,50.0,60.0
Chile,Ona Cabernet Sauvignon-Carmenère-Syrah,88,15.0,18.0
Chile,Gran Reserva Cuvée,88,20.0,24.0
Chile,La Capitana Barrel Reserve,88,17.0,20.4
Chile,Gran Corte,87,40.0,48.0
Chile,Family Vintage,87,18.0,21.599999999999998
Chile,Reserva,87,13.0,15.6
Chile,Casillero del Diablo Reserva Privada,87,16.0,19.2
Chile,Reserva Casillero del Diablo,87,11.0,13.2
Chile,Don Maximiano Founder's Reserva,93,90.0,108.0
Chile,Viñedo Chadwick,93,400.0,480.0
Chile,Andetelmo,93,54.0,64.8
Chile,Lot 5,87,40.0,48.0
Chile,Zardoz,87,25.0,30.0
Chile,Reserva,87,11.0,13.2
Chile,Reserva Especial,87,15.0,18.0
Chile,EQ,89,26.0,31.2
Chile,Terrunyo Entre Cordilleras Peumo Vineyard,89,38.0,45.6
Chile,Nimbus Single Vineyard,89,23.0,27.599999999999998
Chile,Natura,88,10.0,12.0
Chile,Amelia,88,35.0,42.0
Chile,Altazor,90,60.0,72.0
Chile,Potro de Piedra Family Reserve,90,25.0,30.0
Chile,The 7th Generation Estate Bottled,84,8.0,9.6
Chile,Reserva Guardián,83,12.0,14.399999999999999
Chile,The 7th Generation,83,10.0,12.0
Chile,Hacienda Araucano Clos de Lolol,83,20.0,24.0
Chile,Aylin,82,14.0,16.8
Chile,,82,11.0,13.2
Chile,Bravura,92,50.0,60.0
Chile,Novas Limited Selection,89,17.0,20.4
Chile,Reserva,87,11.0,13.2
Chile,Reserve,87,15.0,18.0
Chile,Gran Reserva,87,16.0,19.2
Chile,Gran Devoción,87,18.0,21.599999999999998
Chile,Terrarum,87,9.0,10.799999999999999
Chile,Duette,88,,
Chile,Summit 2900 Reserva,86,13.0,15.6
Chile,Duette Single Vineyard,82,20.0,24.0
Chile,Angostura Gran Reserva,82,22.0,26.4
Chile,La Palma,82,9.0,10.799999999999999
Chile,Reserva,81,14.0,16.8
Chile,Selected Terroir,81,9.0,10.799999999999999
Chile,,80,9.0,10.799999999999999
Chile,,81,13.0,15.6
Chile,Gran Reserva,81,11.0,13.2
Chile,Reserva,81,10.0,12.0
Chile,Bold,81,10.0,12.0
Chile,Fina Reserva Ensamblaje Sauvignon Blanc-Chardonnay-Viognier,81,19.0,22.8
Chile,,80,11.0,13.2
Chile,Organic,80,14.0,16.8
Chile,Terroir Selection Gran Reserva,89,16.0,19.2
Chile,Nimbus Single Vineyard,89,23.0,27.599999999999998
Chile,Nimbus Single Vineyard,89,13.0,15.6
Chile,Alpha M,91,95.0,114.0
Chile,Family Collection,91,24.0,28.799999999999997
Chile,Reserva,82,12.0,14.399999999999999
Chile,Reserva,82,14.0,16.8
Chile,Hacienda Araucano Clos de Lolol,82,20.0,24.0
Chile,Extra Brut Costero,82,19.0,22.8
Chile,,82,12.0,14.399999999999999
Chile,Reserva,81,10.0,12.0
Chile,Brut,81,12.0,14.399999999999999
Chile,Expedicion,81,12.0,14.399999999999999
Chile,Secret Reserve,81,11.0,13.2
Chile,Barrel Series Reserva,80,14.0,16.8
Chile,Brut Nature Limited Edition,80,30.0,36.0
Chile,Alazan,86,32.0,38.4
Chile,Terroir Selection Gran Reserva,88,21.0,25.2
Chile,Q,89,25.0,30.0
Chile,Reserve,84,12.0,14.399999999999999
Chile,Reserva Sepia,84,12.0,14.399999999999999
Chile,Espumante Brut Blanc de Blancs,84,12.0,14.399999999999999
Chile,Reserva Estate Bottled,84,10.0,12.0
Chile,Limited Reserve,84,18.0,21.599999999999998
Chile,Reserve,84,11.0,13.2
Chile,Single Vineyard,84,19.0,22.8
Chile,Casa Grand Selection,84,12.0,14.399999999999999
Chile,Single Vineyard Cahuil Vineyard,86,35.0,42.0
Chile,Nectaria Vendimia Tardia Botrytis,86,25.0,30.0
Chile,Reserva,86,14.0,16.8
Chile,Cuvée Alexandre Atalayas Vineyard Made with Organic Grapes,86,25.0,30.0
Chile,,87,8.0,9.6
Chile,Reserva Maitén Single Vineyard,87,13.0,15.6
Chile,Castillo de Molina Reserva,84,12.0,14.399999999999999
Chile,,84,12.0,14.399999999999999
Chile,Ninquén Mountain Vineyard,90,48.0,57.599999999999994
Chile,Coyam,90,34.0,40.8
Chile,Pequeñas Producciones Estate Bottled,90,36.0,43.199999999999996
Chile,1865 Single Vineyard,88,19.0,22.8
Chile,Los Lingues Vineyard,88,20.0,24.0
Chile,Gran Reserva,90,18.0,21.599999999999998
Chile,La Joya Gran Reserva,87,15.0,18.0
Chile,Gran Reserva,87,18.0,21.599999999999998
Chile,Coastal Cool Climate,87,18.0,21.599999999999998
Chile,Lot 21,87,40.0,48.0
Chile,1865 Single Vineyard,90,20.0,24.0
Chile,700 High Altitude,89,35.0,42.0
Chile,Titillum Original,84,40.0,48.0
Chile,Semi Sweet,84,10.0,12.0
Chile,,84,12.0,14.399999999999999
Chile,Casa Grand Selection,84,12.0,14.399999999999999
Chile,Los Vascos Grande Reserve,87,20.0,24.0
Chile,Corralillo,87,20.0,24.0
Chile,1865 Limited Edition,87,25.0,30.0
Chile,Gran Reserva,86,35.0,42.0
Chile,,86,10.0,12.0
Chile,Reserva Terroir El Algarrobo,84,13.0,15.6
Chile,Duette,84,18.0,21.599999999999998
Chile,,84,8.0,9.6
Chile,Amplus,89,22.0,26.4
Chile,,85,13.0,15.6
Chile,Reserva,85,11.0,13.2
Chile,Sepia Reserva,85,12.0,14.399999999999999
Chile,Reserva Tricao Valley Estate Grown,85,12.0,14.399999999999999
Chile,Aliwen Reserva,84,13.0,15.6
Chile,,84,10.0,12.0
Chile,Reserva,86,14.0,16.8
Chile,Petirrojo Reserva,85,10.0,12.0
Chile,Gran Cuvee,85,20.0,24.0
Chile,Secreto,85,15.0,18.0
Chile,Family Vintage,87,18.0,21.599999999999998
Chile,Nimbus Single Vineyard,87,22.0,26.4
Chile,Hacienda Araucano Reserva,81,11.0,13.2
Chile,,81,10.0,12.0
Chile,Natura,81,11.0,13.2
Chile,Cholqui,81,26.0,31.2
Chile,Natura,86,11.0,13.2
Chile,,86,15.0,18.0
Chile,,86,13.0,15.6
Chile,Reserva,86,10.0,12.0
Chile,Oda,86,27.0,32.4
Chile,Reserva,85,,
Chile,Reserve,86,10.0,12.0
Chile,La Joya Gran Reserva,86,15.0,18.0
Chile,Unfiltered,82,16.0,19.2
Chile,Classic Series,82,12.0,14.399999999999999
Chile,Armador,82,12.0,14.399999999999999
Chile,Casillero del Diablo Reserve,82,12.0,14.399999999999999
Chile,Reserva,82,12.0,14.399999999999999
Chile,,82,10.0,12.0
Chile,Tribute Edicion Limitada Carmenère-Malbec,88,30.0,36.0
Chile,Reserva,88,12.0,14.399999999999999
Chile,,88,14.0,16.8
Chile,Terroir Selection Gran Reserva,88,21.0,25.2
Chile,Antiguas Reservas,88,17.0,20.4
Chile,,88,24.0,28.799999999999997
Chile,Gran Reserva,88,19.0,22.8
Chile,,85,13.0,15.6
Chile,,85,11.0,13.2
Chile,Reserva,84,16.0,19.2
Chile,Reserva II,86,12.0,14.399999999999999
Chile,Amplus,85,24.0,28.799999999999997
Chile,Cefiro Reserva,85,12.0,14.399999999999999
Chile,Los Vascos,85,14.0,16.8
Chile,Block Selection Reserve Block N.13,85,12.0,14.399999999999999
Chile,Block Selection Reserve Claret,85,12.0,14.399999999999999
Chile,Gran Reserva,86,15.0,18.0
Chile,Alexia,92,50.0,60.0
Chile,Private,88,35.0,42.0
Chile,Classic Series,84,12.0,14.399999999999999
Chile,,84,9.0,10.799999999999999
Chile,Estate Bottled,84,9.0,10.799999999999999
Chile,Puerto Viejo Reserve,84,10.0,12.0
Chile,,84,14.0,16.8
Chile,Selected Terroir,84,10.0,12.0
Chile,,84,15.0,18.0
Chile,Armador,87,13.0,15.6
Chile,Armador,87,13.0,15.6
Chile,Limited Edition,86,16.0,19.2
Chile,Gran Reserva Corte,86,18.0,21.599999999999998
Chile,Crucero Reserva,87,13.0,15.6
Chile,Crucero Reserva,87,13.0,15.6
Chile,Reserva,87,13.0,15.6
Chile,,87,10.0,12.0
Chile,Clava Coastal Reserve,87,10.0,12.0
Chile,Reserva,86,10.0,12.0
Chile,Triple C,92,40.0,48.0
Chile,Family Selection,88,14.0,16.8
Chile,1865 Single Vineyard,88,17.0,20.4
Chile,Gran Reserva,88,19.0,22.8
Chile,Reserva,87,13.0,15.6
Chile,Reserva,87,13.0,15.6
Chile,Nimbus Single Vineyard,87,22.0,26.4
Chile,Reserva,87,13.0,15.6
Chile,Sibaris Gran Reserva,89,18.0,21.599999999999998
Chile,Single Vineyard,89,19.0,22.8
Chile,,91,29.0,34.8
Chile,Reserva,87,13.0,15.6
Chile,Single Vineyard,87,21.0,25.2
Chile,Toro de Piedra Reserva,87,14.0,16.8
Chile,Single Vineyard Plot: Malva,87,15.0,18.0
Chile,Reserva,87,15.0,18.0
Chile,,87,12.0,14.399999999999999
Chile,,85,12.0,14.399999999999999
Chile,Marea,90,25.0,30.0
Chile,Tobiano,89,20.0,24.0
Chile,Single Vineyard Max Reserva,89,20.0,24.0
Chile,Wild Ferment,89,21.0,25.2
Chile,Grey Apalta Vineyards,89,29.0,34.8
Chile,Gran Reserva,88,15.0,18.0
Chile,Medalla Real Special Reserve,88,17.0,20.4
Chile,Winemaker's Selection Single Vineyard,88,23.0,27.599999999999998
Chile,Character,90,20.0,24.0
Chile,Lot #61 San Juan de Pirque Vineyard,91,39.0,46.8
Chile,T.H. Terroir Hunter,88,25.0,30.0
Chile,1865 Limited Edition,89,30.0,36.0
Chile,Gran Reserva Triumpheros,87,19.0,22.8
Chile,Reserva,85,9.0,10.799999999999999
Chile,Reserva,85,9.0,10.799999999999999
Chile,Petirrojo,85,8.0,9.6
Chile,La Palma Reserve,85,14.0,16.8
Chile,Block Selection Reserve,85,11.0,13.2
Chile,Corralillo,85,20.0,24.0
Chile,Hacienda Araucano,85,11.0,13.2
Chile,Reserva,85,11.0,13.2
Chile,Cefiro Reserva,85,12.0,14.399999999999999
Chile,Reserve - Barrel Fermented,88,10.0,12.0
Chile,Le Dix de Los Vascos,88,40.0,48.0
Chile,Grand Reserve Vitisterra,88,13.0,15.6
Chile,Single Vineyard Reserve,88,17.0,20.4
Chile,Legado de Armida Reserva,88,6.0,7.199999999999999
Chile,Quinta Generacion,88,25.0,30.0
Chile,Reserve - Est Bottled,88,15.0,18.0
Chile,Maquehua,88,19.0,22.8
Chile,Alpha,88,20.0,24.0
Chile,Amelia Limited Release,88,33.0,39.6
Chile,Cuvée Alexandre,88,20.0,24.0
Chile,Tributo Single Vineyard,90,20.0,24.0
Chile,Gran Reserva Sibaris,88,17.0,20.4
Chile,Select Terroir,83,10.0,12.0
Chile,Crucero Reserva,83,13.0,15.6
Chile,Natura,83,11.0,13.2
Chile,La Joya Gran Reserva,83,15.0,18.0
Chile,,83,35.0,42.0
Chile,Reserva Espiritu de los Andes,83,10.0,12.0
Chile,Momentos Reserva,83,10.0,12.0
Chile,Single Vineyard,82,17.0,20.4
Chile,Alpha,90,23.0,27.599999999999998
Chile,Estate Selection,84,13.0,15.6
Chile,Reserva,83,12.0,14.399999999999999
Chile,Santa Digna,83,11.0,13.2
Chile,,85,10.0,12.0
Chile,Selected Terroir,85,9.0,10.799999999999999
Chile,Quinta Generación,85,28.0,33.6
Chile,Alpha,86,22.0,26.4
Chile,,86,10.0,12.0
Chile,Las Cruces Single Vineyard Old Bush Vines,86,45.0,54.0
Chile,Reserva,86,12.0,14.399999999999999
Chile,,86,12.0,14.399999999999999
Chile,Corralillo,89,15.0,18.0
Chile,,88,19.0,22.8
Chile,Casa Real Estate Bottled,93,85.0,102.0
Chile,,88,12.0,14.399999999999999
Chile,,88,14.0,16.8
Chile,Nimbus Single Vineyard,88,15.0,18.0
Chile,Guardián Reserva,81,10.0,12.0
Chile,Reserva,81,12.0,14.399999999999999
Chile,Copa Cabana,80,13.0,15.6
Chile,Select Terroir,80,10.0,12.0
Chile,Gran Verano,80,22.0,26.4
Chile,,87,17.0,20.4
Chile,Reserva,87,12.0,14.399999999999999
Chile,Gran Reserva de Los Andes Estate Bottled,88,15.0,18.0
Chile,Guardián Reserva,88,10.0,12.0
Chile,,88,20.0,24.0
Chile,Late Harvest Estate Bottled,88,15.0,18.0
Chile,Reserva Especial,89,,
Chile,,89,42.0,50.4
Chile,Reserva,89,12.0,14.399999999999999
Chile,,88,24.0,28.799999999999997
Chile,Kankana del Elqui,88,50.0,60.0
Chile,,87,23.0,27.599999999999998
Chile,Monster Block,87,30.0,36.0
Chile,Elegido Gran Reserva,87,18.0,21.599999999999998
Chile,Natura,88,11.0,13.2
Chile,Reserva,84,14.0,16.8
Chile,Sepia Reserva,84,10.0,12.0
Chile,Gran Araucano,84,23.0,27.599999999999998
Chile,EQ,84,26.0,31.2
Chile,Armador,84,12.0,14.399999999999999
Chile,Gê,93,90.0,108.0
Chile,Ocio,87,70.0,84.0
Chile,Gran Reserva,87,20.0,24.0
Chile,Collection El Silo,87,30.0,36.0
Chile,Winemaker's Selection,87,12.0,14.399999999999999
Chile,,92,78.0,93.6
Chile,Edición Limitada,87,21.0,25.2
Chile,Gran Reserva,87,16.0,19.2
Chile,The Southern Cone,87,10.0,12.0
Chile,Colina Negra,87,15.0,18.0
Chile,Cuvée Alexandre Apalta Vineyard,91,24.0,28.799999999999997
Chile,Folly,93,90.0,108.0
Chile,El Olivar Alto Single Vineyard,90,25.0,30.0
Chile,Santa Digna Reserve Rosé,81,10.0,12.0
Chile,,81,9.0,10.799999999999999
Chile,60/40 Reserve Barrel Select,81,12.0,14.399999999999999
Chile,Corralillo Winemaker's Blend,88,30.0,36.0
Chile,Ossa Sixth Generation,90,95.0,114.0
Chile,Limited Selection,87,16.0,19.2
Chile,Reserva,87,10.0,12.0
Chile,Classic,87,11.0,13.2
Chile,20 Barrels Limited Edition,87,25.0,30.0
Chile,Tribute,87,17.0,20.4
Chile,Viognier Chardonnay,87,8.0,9.6
Chile,Edición Limitada,85,23.0,27.599999999999998
Chile,Armador,85,12.0,14.399999999999999
Chile,Reserva,85,12.0,14.399999999999999
Chile,Reserve Assemblage Syrah-Cabernet Sauvignon-Merlot,85,12.0,14.399999999999999
Chile,Reserve Assemblage Cabernet Sauvignon Carménère Petit Verdot,85,12.0,14.399999999999999
Chile,Aliara,87,40.0,48.0
Chile,Rivalta Limited Selection,87,85.0,102.0
Chile,Espino,88,17.0,20.4
Chile,Justo,88,17.0,20.4
Chile,Gran Reserva Corte,88,20.0,24.0
Chile,Tributo Single Vineyard,88,20.0,24.0
Chile,,89,17.0,20.4
Chile,Vetas Blancas Reserva Especial,89,18.0,21.599999999999998
Chile,20 Barrels,89,35.0,42.0
Chile,Pionero,82,9.0,10.799999999999999
Chile,Reserva,82,15.0,18.0
Chile,Unfiltered,87,25.0,30.0
Chile,Reserva,86,13.0,15.6
Chile,Las Mulas Reserva,86,14.0,16.8
Chile,,84,9.0,10.799999999999999
Chile,Reserva Especial,84,21.0,25.2
Chile,Reserva,84,11.0,13.2
Chile,120,84,8.0,9.6
Chile,Reserva,84,14.0,16.8
Chile,Cariblanco,91,16.0,19.2
Chile,Gran Reserva,84,,
Chile,,86,12.0,14.399999999999999
Chile,Cefiro Reserva,86,12.0,14.399999999999999
Chile,Puerto Viejo Estate Bottled Single Vineyard Reserve,86,10.0,12.0
Chile,Gran Reserva,86,18.0,21.599999999999998
Chile,,86,11.0,13.2
Chile,Reserva Sauvignon Blanc-Carménère,86,12.0,14.399999999999999
Chile,,81,12.0,14.399999999999999
Chile,,93,85.0,102.0
Chile,,93,140.0,168.0
Chile,,93,85.0,102.0
Chile,Reserva,85,9.0,10.799999999999999
Chile,Crucero,85,10.0,12.0
Chile,Novas Limited Selection,85,17.0,20.4
Chile,Reserva,85,11.0,13.2
Chile,Columbine Special Reserve,85,15.0,18.0
Chile,Organic,88,14.0,16.8
Chile,Reserva,83,14.0,16.8
Chile,,83,8.0,9.6
Chile,Reserve Assemblage Sauvignon Blanc-Chardonnay-Viognier,83,19.0,22.8
Chile,Reserva,82,13.0,15.6
Chile,Reserva,87,12.0,14.399999999999999
Chile,Reserva Guardián,87,15.0,18.0
Chile,,87,14.0,16.8
Chile,Reserva,87,11.0,13.2
Chile,Reserva Premium,87,17.0,20.4
Chile,Don Maximiano Founder's Reserve,88,95.0,114.0
Chile,Lot 4,91,40.0,48.0
Chile,Hacienda Araucano Clos de Lolol,91,20.0,24.0
Chile,Sibaris Reserva Especial,88,17.0,20.4
Chile,Vernus,88,17.0,20.4
Chile,Finis Terrae,88,25.0,30.0
Chile,Single Vineyard Don Maximiano Vineyard,88,21.0,25.2
Chile,Reserva,87,12.0,14.399999999999999
Chile,,87,17.0,20.4
Chile,Don Melchor,93,95.0,114.0
Chile,,85,12.0,14.399999999999999
Chile,Lot #56 Bagual Vineyard Carignan-Garnacha-Mataró Field-Blend Caliboro,92,39.0,46.8
Chile,Serie Riberas Gran Reserva,89,17.0,20.4
Chile,Single Vineyard Block no.23 Rulos del Alta,89,20.0,24.0
Chile,Single Vineyard,86,18.0,21.599999999999998
Chile,,86,9.0,10.799999999999999
Chile,Reserva,86,12.0,14.399999999999999
Chile,Boya,88,20.0,24.0
Chile,Terroir Selection Gran Reserva,88,21.0,25.2
Chile,Erasmo Late Harvest,92,40.0,48.0
Chile,Millantu,91,30.0,36.0
Chile,Gran Crucero Limited Edition,91,29.0,34.8
Chile,Alpha,87,23.0,27.599999999999998
Chile,,87,18.0,21.599999999999998
Chile,The Blend,89,20.0,24.0
Chile,Gran Reserva Estate Bottled,89,20.0,24.0
Chile,Cuvée,87,20.0,24.0
Chile,Reserva,87,10.0,12.0
Chile,Tributo,87,20.0,24.0
Chile,Doña Bernarda,91,40.0,48.0
Chile,Epica,83,11.0,13.2
Chile,,83,10.0,12.0
Chile,Quelen Special Selection,83,60.0,72.0
Chile,Reserva,83,10.0,12.0
Chile,Reserva,83,12.0,14.399999999999999
Chile,Reserva,83,14.0,16.8
Chile,Brisa,83,9.0,10.799999999999999
Chile,3 Generaciones,82,12.0,14.399999999999999
Chile,,82,10.0,12.0
Chile,,82,10.0,12.0
Chile,Sepia Reserva,82,12.0,14.399999999999999
Chile,Culpeo Made with Organic Grapes,82,10.0,12.0
Chile,La Palma,85,8.0,9.6
Chile,Reserva,84,9.0,10.799999999999999
Chile,EQ,84,20.0,24.0
Chile,Secreto,86,14.0,16.8
Chile,Estate Collection,86,9.0,10.799999999999999
Chile,Estate Reserva,86,12.0,14.399999999999999
Chile,Reserva,88,12.0,14.399999999999999
Chile,Lot #36 Maipo Alto,91,33.0,39.6
Chile,El Recurso Single Vineyard Block N°18,91,20.0,24.0
Chile,Lazuli,91,24.0,28.799999999999997
Chile,Medalla Real Gran Reserva,86,18.0,21.599999999999998
Chile,Cefiro Reserva,86,12.0,14.399999999999999
Chile,Casillero del Diablo Reserva,86,11.0,13.2
Chile,Single Vineyard Block no.5 Quebrada Alta,86,20.0,24.0
Chile,T.H.,90,20.0,24.0
Chile,Anka Pargua II,90,20.0,24.0
Chile,Don Melchor Puente Alto Vineyard,92,120.0,144.0
Chile,,88,13.0,15.6
Chile,Anke Winemaker's Blend Selection,88,18.0,21.599999999999998
Chile,La Capilla Single Vineyard,91,25.0,30.0
Chile,Founder's Collection,89,40.0,48.0
Chile,Coordenada Lircay,91,35.0,42.0
Chile,,91,75.0,90.0
Chile,Puerto Viejo PV,84,12.0,14.399999999999999
Chile,Reserva,84,12.0,14.399999999999999
Chile,,84,30.0,36.0
Chile,Reserva,89,14.0,16.8
Chile,Hacienda Araucano Alka,89,60.0,72.0
Chile,Novas Limited Selection,89,15.0,18.0
Chile,Classic,86,12.0,14.399999999999999
Chile,Unfiltered Rapsodia,93,36.0,43.199999999999996
Chile,Special Edition Ensamblaje Gran Reserva,88,16.0,19.2
Chile,,88,17.0,20.4
Chile,Lahuen Azul,91,70.0,84.0
Chile,1865 Single Vineyard,90,19.0,22.8
Chile,,90,20.0,24.0
Chile,Grey [Glacier] Single Block Trinidad Vineyard,87,,
Chile,Single Vineyard Las Brisas Vineyard,87,22.0,26.4
Chile,Limestone Hill,87,30.0,36.0
Chile,Coastal Reserve,87,14.0,16.8
Chile,Reserva,87,13.0,15.6
Chile,Casillero del Diablo Reserva,87,11.0,13.2
Chile,Cuvée Tradition,87,11.0,13.2
Chile,,86,15.0,18.0
Chile,Gran Reserva Assemblage,86,14.0,16.8
Chile,Reserva Encinos,86,12.0,14.399999999999999
Chile,Gran Reserva,88,14.0,16.8
Chile,Casa Grand Selection,88,14.0,16.8
Chile,Alcaparral,88,20.0,24.0
Chile,Natura,87,11.0,13.2
Chile,Ona,87,15.0,18.0
Chile,Castillo de Molina Reserva,87,12.0,14.399999999999999
Chile,Maigo Reserve,83,12.0,14.399999999999999
Chile,Natura,83,11.0,13.2
Chile,Quelen Special Selection,83,75.0,90.0
Chile,Gran Reserva Corte,83,17.0,20.4
Chile,,83,9.0,10.799999999999999
Chile,,83,7.0,8.4
Chile,Gran Reserva,83,17.0,20.4
Chile,Reserva,87,12.0,14.399999999999999
Chile,Toro de Piedra Reserva,87,14.0,16.8
Chile,Clava Coastal Reserve,87,14.0,16.8
Chile,Single Vineyard,87,21.0,25.2
Chile,,87,17.0,20.4
Chile,Reserva Unoaked,87,13.0,15.6
Chile,Cuvée Tradition,87,13.0,15.6
Chile,1865 Single Vineyard,87,18.0,21.599999999999998
Chile,Reserva Estate Bottled,85,10.0,12.0
Chile,Reserve Momentos Viogner Sauvignon Blanc,85,12.0,14.399999999999999
Chile,Reserva,85,9.0,10.799999999999999
Chile,Reserva,85,20.0,24.0
Chile,Alba,85,10.0,12.0
Chile,Ilaia,85,11.0,13.2
Chile,Castillo de Molina Reserva,84,11.0,13.2
Chile,Estate Bottled,84,8.0,9.6
Chile,Reserva,84,12.0,14.399999999999999
Chile,Vitral,84,13.0,15.6
Chile,,84,8.0,9.6
Chile,Private Reserve,84,11.0,13.2
Chile,Reserva Estate,85,11.0,13.2
Chile,Reserva,85,13.0,15.6
Chile,,85,13.0,15.6
Chile,Reserva Casillero del Diablo,85,11.0,13.2
Chile,Reserva Malbec-Petit Verdot,85,11.0,13.2
Chile,U Estate Grown,85,11.0,13.2
Chile,,85,10.0,12.0
Chile,Kankana del Elqui Solar No. 10,90,60.0,72.0
Chile,Reserve,88,15.0,18.0
Chile,Tributo Single Vineyard Block # Quillay,87,16.0,19.2
Chile,Marques de Casa Concha,87,23.0,27.599999999999998
Chile,Reserva,87,11.0,13.2
Chile,Culpeo Made with Organic Grapes,84,10.0,12.0
Chile,Puerto Viejo Reserve,84,10.0,12.0
Chile,La Porfia Gran Reserva,84,,
Chile,,83,14.0,16.8
Chile,Reserve,83,10.0,12.0
Chile,Reserva,83,12.0,14.399999999999999
Chile,,83,9.0,10.799999999999999
Chile,,83,22.0,26.4
Chile,Special Release Reserva,83,11.0,13.2
Chile,Block Selection Tinga Reserve,83,12.0,14.399999999999999
Chile,Reserva Espiritu de Los Andes Estate Bottled,83,12.0,14.399999999999999
Chile,Reserva Encinos,83,12.0,14.399999999999999
Chile,Estate Reserve,86,14.0,16.8
Chile,Gran Reserva de Los Andes,86,15.0,18.0
Chile,Grey Glacier,86,24.0,28.799999999999997
Chile,Vitral Reserva,86,13.0,15.6
Chile,Toro de Piedra Grand Reserve Single Vineyard,86,14.0,16.8
Chile,Humo Blanco Gran Cuvée,86,25.0,30.0
Chile,Reserva,86,15.0,18.0
Chile,Casillero del Diablo Reserva,86,11.0,13.2
Chile,Vieilles Vignes,90,21.0,25.2
Chile,Signature,92,40.0,48.0
Chile,Gran Reserva Lolol,89,22.0,26.4
Chile,Royale,89,26.0,31.2
Chile,Dry Farming,89,15.0,18.0
Chile,Gold Reserve,90,50.0,60.0
Chile,,90,60.0,72.0
Chile,Limited Edition,90,25.0,30.0
Chile,Kai,90,235.0,282.0
Chile,T.H. Terroir Hunter,89,22.0,26.4
Chile,Reserve - Carmenere/Cabernet Sauvignon,84,17.0,20.4
Chile,Gran Reserva,84,12.0,14.399999999999999
Chile,,84,8.0,9.6
Chile,,84,10.0,12.0
Chile,Reserva,84,16.0,19.2
Chile,Reserva,84,9.0,10.799999999999999
Chile,Reserve - Cabernet Sauvignon/Carmenere,84,14.0,16.8
Chile,Reserve,83,12.0,14.399999999999999
Chile,Late Harvest Botrytis Reserva - 375 ml,85,13.0,15.6
